RequirementId,RecordCount,FieldCount,DirectAbilityCount,DirectComponentCount,ParentRequirementCount,ChildRequirementCount,ContextTags,SampleAbilities,SemanticSummary,Notes
9563,1,10,24,4,0,2,,"10770 (Cannon), 10771 (Spear Chukka), 10772 (Cannon), 10773 (Hellcannon), 10774 (Ballista), 10775 (Ballista), 14437 (Spear Chukka), 14442 (Cannon)","direct ability usage 24; component sources 4; child requirement ids 9565, 9566.","Requirement rows: 1; direct abilities: 24; direct components: 4; parent requirements: 0; child requirements: 9565, 9566; sample abilities: 10770 (Cannon), 10771 (Spear Chukka), 10772 (Cannon), 10773 (Hellcannon), 10774 (Ballista), 10775 (Ballista), 14437 (Spear Chukka), 14442 (Cannon)."
9564,1,10,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9565,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9566,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9567,1,10,1,1,0,0,,3367 (Devour Essence),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 3367 (Devour Essence).
9568,1,14,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9569,1,14,1,1,0,1,Damage,8177 (Rain of Fire),Observed in Damage contexts; direct ability usage 1; component sources 1; child requirement ids 9568.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9568; sample abilities: 8177 (Rain of Fire); context tags: Damage.
9571,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9572,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9573,1,11,1,0,0,2,"Damage, Heal",697 (Alter Fate),"Observed in Damage, Heal contexts; direct ability usage 1; child requirement ids 9571, 9572.","Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; child requirements: 9571, 9572; sample abilities: 697 (Alter Fate); context tags: Damage, Heal."
9574,1,10,4,4,0,0,,"10806 (Elixir of Tahoth), 10807 (Elixir of Tahoth), 10808 (Elixir of Tahoth), 10809 (Elixir of Tahoth)",direct ability usage 4; component sources 4.,"Requirement rows: 1; direct abilities: 4; direct components: 4; parent requirements: 0; sample abilities: 10806 (Elixir of Tahoth), 10807 (Elixir of Tahoth), 10808 (Elixir of Tahoth), 10809 (Elixir of Tahoth)."
9575,1,12,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9576,1,6,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9577,1,11,9,5,0,2,"Damage, Heal, Snare","3651 (Prayer of Devotion), 3652 (Prayer of Absolution), 3653 (Prayer of Righteousness), 8242 (Prayer of Absolution), 8243 (Prayer of Righteousness), 8249 (Prayer of Devotion), 9559 (Covenant of Celerity), 9563 (Covenant of Tenacity)","Observed in Damage, Heal, Snare contexts; direct ability usage 9; component sources 5; child requirement ids 9575, 9576.","Requirement rows: 1; direct abilities: 9; direct components: 5; parent requirements: 0; child requirements: 9575, 9576; sample abilities: 3651 (Prayer of Devotion), 3652 (Prayer of Absolution), 3653 (Prayer of Righteousness), 8242 (Prayer of Absolution), 8243 (Prayer of Righteousness), 8249 (Prayer of Devotion), 9559 (Covenant of Celerity), 9563 (Covenant of Tenacity); context tags: Damage, Heal, Snare."
9578,1,7,5,1,0,0,"Damage, Heal","697 (Alter Fate), 1598 (Rune of Life), 1908 (Gedup!), 8555 (Tzeentch Shall Remake You), 9246 (Gift of Life)","Observed in Damage, Heal contexts; direct ability usage 5; component sources 1.","Requirement rows: 1; direct abilities: 5; direct components: 1; parent requirements: 0; sample abilities: 697 (Alter Fate), 1598 (Rune of Life), 1908 (Gedup!), 8555 (Tzeentch Shall Remake You), 9246 (Gift of Life); context tags: Damage, Heal."
9579,1,9,6,1,0,0,Heal,"1598 (Rune of Life), 1908 (Gedup!), 8248 (Breath of Sigmar), 8555 (Tzeentch Shall Remake You), 9246 (Gift of Life), 9558 (Stand, Coward!)",Observed in Heal contexts; direct ability usage 6; component sources 1.,"Requirement rows: 1; direct abilities: 6; direct components: 1; parent requirements: 0; sample abilities: 1598 (Rune of Life), 1908 (Gedup!), 8248 (Breath of Sigmar), 8555 (Tzeentch Shall Remake You), 9246 (Gift of Life), 9558 (Stand, Coward!); context tags: Heal."
9580,1,11,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9581,1,11,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9582,1,5,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9583,1,9,2,0,0,0,,"15972 (Apprenticeship), 15975 (Indenture)",direct ability usage 2.,"Requirement rows: 1; direct abilities: 2; direct components: 0; parent requirements: 0; sample abilities: 15972 (Apprenticeship), 15975 (Indenture)."
9584,1,11,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9585,1,9,4,4,0,0,,"14268 (Apprentice -Bolster Up), 14269 (Apprentice - Bolster Down), 15972 (Apprenticeship), 15975 (Indenture)",direct ability usage 4; component sources 4.,"Requirement rows: 1; direct abilities: 4; direct components: 4; parent requirements: 0; sample abilities: 14268 (Apprentice -Bolster Up), 14269 (Apprentice - Bolster Down), 15972 (Apprenticeship), 15975 (Indenture)."
9586,1,9,0,0,5,0,,,referenced from 5 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 5.
9587,1,10,2,1,0,0,Damage,"3490 (All Out Assault!), 8022 (All Out Assault!)",Observed in Damage contexts; direct ability usage 2; component sources 1.,"Requirement rows: 1; direct abilities: 2; direct components: 1; parent requirements: 0; sample abilities: 3490 (All Out Assault!), 8022 (All Out Assault!); context tags: Damage."
9588,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9589,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9590,1,11,1,1,0,2,Damage,8164 (Flames of Rhuin),"Observed in Damage contexts; direct ability usage 1; component sources 1; child requirement ids 9588, 9589.","Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9588, 9589; sample abilities: 8164 (Flames of Rhuin); context tags: Damage."
9591,1,10,32,57,0,0,"Damage, Heal","3401 (Dreadful Fear), 3402 (Corrupting Wrath), 3403 (Discordant Instability), 3404 (Discordant Fluctuation), 3405 (Corrupting Retribution), 3407 (Dreadful Terror), 3485 (Press The Attack!), 3486 (Stand Strong!)","Observed in Damage, Heal contexts; direct ability usage 32; component sources 57.","Requirement rows: 1; direct abilities: 32; direct components: 57; parent requirements: 0; sample abilities: 3401 (Dreadful Fear), 3402 (Corrupting Wrath), 3403 (Discordant Instability), 3404 (Discordant Fluctuation), 3405 (Corrupting Retribution), 3407 (Dreadful Terror), 3485 (Press The Attack!), 3486 (Stand Strong!); context tags: Damage, Heal."
9592,1,0,1,2,0,0,,14263 (Apprentice - Message ""OOR"" or Group Req Term),direct ability usage 1; component sources 2.,Requirement rows: 1; direct abilities: 1; direct components: 2; parent requirements: 0; sample abilities: 14263 (Apprentice - Message ""OOR"" or Group Req Term).
9593,1,8,1,1,2,0,,24892 (Constant Agro),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 2; sample abilities: 24892 (Constant Agro).
9594,1,8,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9595,1,8,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9596,1,11,3,14,0,2,"CrowdControl, Immunity, Knockback, Knockdown, Root, Stagger","14271 (Resolute Defense), 27832 (Resolute Defense), 28300 (Inexorable Force)","Observed in CrowdControl, Immunity, Knockback, Knockdown contexts; direct ability usage 3; component sources 14; child requirement ids 9594, 9595.","Requirement rows: 1; direct abilities: 3; direct components: 14; parent requirements: 0; child requirements: 9594, 9595; sample abilities: 14271 (Resolute Defense), 27832 (Resolute Defense), 28300 (Inexorable Force); context tags: CrowdControl, Immunity, Knockback, Knockdown, Root, Stagger."
9597,1,10,3,2,1,0,,"3051 (To Glory Blocker), 3491 (To Glory!), 8030 (To Glory!)",direct ability usage 3; component sources 2.,"Requirement rows: 1; direct abilities: 3; direct components: 2; parent requirements: 1; sample abilities: 3051 (To Glory Blocker), 3491 (To Glory!), 8030 (To Glory!)."
9598,1,10,4,6,0,1,,"3407 (Dreadful Terror), 3491 (To Glory!), 8030 (To Glory!), 8342 (Dreadful Terror)",direct ability usage 4; component sources 6; child requirement ids 9597.,"Requirement rows: 1; direct abilities: 4; direct components: 6; parent requirements: 0; child requirements: 9597; sample abilities: 3407 (Dreadful Terror), 3491 (To Glory!), 8030 (To Glory!), 8342 (Dreadful Terror)."
9599,1,10,3,2,1,0,,"3052 (Dreadful Terror Blocker), 3407 (Dreadful Terror), 8342 (Dreadful Terror)",direct ability usage 3; component sources 2.,"Requirement rows: 1; direct abilities: 3; direct components: 2; parent requirements: 1; sample abilities: 3052 (Dreadful Terror Blocker), 3407 (Dreadful Terror), 8342 (Dreadful Terror)."
9600,1,10,2,2,0,1,,"3407 (Dreadful Terror), 8342 (Dreadful Terror)",direct ability usage 2; component sources 2; child requirement ids 9599.,"Requirement rows: 1; direct abilities: 2; direct components: 2; parent requirements: 0; child requirements: 9599; sample abilities: 3407 (Dreadful Terror), 8342 (Dreadful Terror)."
9601,1,10,1,1,1,0,"Damage, Heal",9316 (Feeding On Weakness),"Observed in Damage, Heal contexts; direct ability usage 1; component sources 1.","Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 1; sample abilities: 9316 (Feeding On Weakness); context tags: Damage, Heal."
9602,1,11,2,8,0,1,"Damage, Heal","3073 (Brutal Smash), 9316 (Feeding On Weakness)","Observed in Damage, Heal contexts; direct ability usage 2; component sources 8; child requirement ids 9601.","Requirement rows: 1; direct abilities: 2; direct components: 8; parent requirements: 0; child requirements: 9601; sample abilities: 3073 (Brutal Smash), 9316 (Feeding On Weakness); context tags: Damage, Heal."
9603,1,17,1,0,0,0,,8167 (Cauterize),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 8167 (Cauterize).
9604,1,13,1,5,0,0,,10786 (Poisoned),direct ability usage 1; component sources 5.,Requirement rows: 1; direct abilities: 1; direct components: 5; parent requirements: 0; sample abilities: 10786 (Poisoned).
9605,1,0,2,2,0,0,,"14025 (Battle Fatigue), 14976 (Battle Fatigue)",direct ability usage 2; component sources 2.,"Requirement rows: 1; direct abilities: 2; direct components: 2; parent requirements: 0; sample abilities: 14025 (Battle Fatigue), 14976 (Battle Fatigue)."
9606,1,11,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9607,1,12,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9608,1,11,1,1,0,1,Damage,8502 (Indigo Fire of Change),Observed in Damage contexts; direct ability usage 1; component sources 1; child requirement ids 9607.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; child requirements: 9607; sample abilities: 8502 (Indigo Fire of Change); context tags: Damage.
9609,1,11,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
9610,1,0,2,0,0,0,Damage,"1932 (Don' Feel Nuthin), 9268 (Shield of Saphery)",Observed in Damage contexts; direct ability usage 2.,"Requirement rows: 1; direct abilities: 2; direct components: 0; parent requirements: 0; sample abilities: 1932 (Don' Feel Nuthin), 9268 (Shield of Saphery); context tags: Damage."
9611,1,10,1,1,0,0,Damage,1543 (Lightning Rod),Observed in Damage contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 1543 (Lightning Rod); context tags: Damage.
9612,1,10,1,1,0,0,Heal,1544 (Bugman's Best),Observed in Heal contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 1544 (Bugman's Best); context tags: Heal.
9613,1,19,1,1,0,0,Heal,1544 (Bugman's Best),Observed in Heal contexts; direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 1544 (Bugman's Best); context tags: Heal.
9614,1,14,1,0,0,0,,27826 (Cleansing Wind),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 27826 (Cleansing Wind).
9615,1,10,1,1,0,0,"Immunity, Knockback, Knockdown, Root, Stagger",28300 (Inexorable Force),"Observed in Immunity, Knockback, Knockdown, Root contexts; direct ability usage 1; component sources 1.","Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 28300 (Inexorable Force); context tags: Immunity, Knockback, Knockdown, Root, Stagger."
9620,1,11,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9621,1,9,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9622,1,11,420,485,0,2,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Silence, Snare, Stagger, Stun","1 (Ard Noggin), 2 (Big Claw), 3 (Bounce), 127 (Main Hand Weap), 128 (Off Hand Weap), 129 (Both Hand Weap), 130 (Tags on Main (Both have fx trails)), 131 (Tags on Off (Both have fx trails))","Observed in Damage, Disarm, Heal, Immunity contexts; direct ability usage 420; component sources 485; child requirement ids 9620, 9621.","Requirement rows: 1; direct abilities: 420; direct components: 485; parent requirements: 0; child requirements: 9620, 9621; sample abilities: 1 (Ard Noggin), 2 (Big Claw), 3 (Bounce), 127 (Main Hand Weap), 128 (Off Hand Weap), 129 (Both Hand Weap), 130 (Tags on Main (Both have fx trails)), 131 (Tags on Off (Both have fx trails)); context tags: Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Silence, Snare, Stagger, Stun."
9623,1,9,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9624,1,10,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
9625,1,11,420,485,0,2,"Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Silence, Snare, Stagger, Stun","1 (Ard Noggin), 2 (Big Claw), 3 (Bounce), 127 (Main Hand Weap), 128 (Off Hand Weap), 129 (Both Hand Weap), 130 (Tags on Main (Both have fx trails)), 131 (Tags on Off (Both have fx trails))","Observed in Damage, Disarm, Heal, Immunity contexts; direct ability usage 420; component sources 485; child requirement ids 9623, 9624.","Requirement rows: 1; direct abilities: 420; direct components: 485; parent requirements: 0; child requirements: 9623, 9624; sample abilities: 1 (Ard Noggin), 2 (Big Claw), 3 (Bounce), 127 (Main Hand Weap), 128 (Off Hand Weap), 129 (Both Hand Weap), 130 (Tags on Main (Both have fx trails)), 131 (Tags on Off (Both have fx trails)); context tags: Damage, Disarm, Heal, Immunity, Knockback, Knockdown, Silence, Snare, Stagger, Stun."
23739,1,8,0,0,0,0,,,No direct ability or component context is decoded yet.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 0.
24868,1,11,10,10,1,2,,"24703 (Pass Curse), 24704 (Pass Curse), 24705 (Pass Curse), 24706 (Pass Curse), 24707 (Pass Curse), 24708 (Pass Curse), 24709 (Pass Curse), 24710 (Pass Curse)","direct ability usage 10; component sources 10; child requirement ids 24869, 24870.","Requirement rows: 1; direct abilities: 10; direct components: 10; parent requirements: 1; child requirements: 24869, 24870; sample abilities: 24703 (Pass Curse), 24704 (Pass Curse), 24705 (Pass Curse), 24706 (Pass Curse), 24707 (Pass Curse), 24708 (Pass Curse), 24709 (Pass Curse), 24710 (Pass Curse)."
24869,1,4,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
24870,1,11,0,0,1,1,,,child requirement ids 24871.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1; child requirements: 24871.
24871,1,25,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
24877,1,29,0,0,1,1,,,child requirement ids 24868.,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1; child requirements: 24868.
24878,1,29,2,4,1,0,"Damage, Heal","24880 (Plagueshroud), 24881 (Cloud of Corruption)","Observed in Damage, Heal contexts; direct ability usage 2; component sources 4.","Requirement rows: 1; direct abilities: 2; direct components: 4; parent requirements: 1; sample abilities: 24880 (Plagueshroud), 24881 (Cloud of Corruption); context tags: Damage, Heal."
24879,1,11,10,0,0,2,,"24703 (Pass Curse), 24704 (Pass Curse), 24705 (Pass Curse), 24706 (Pass Curse), 24707 (Pass Curse), 24708 (Pass Curse), 24709 (Pass Curse), 24710 (Pass Curse)","direct ability usage 10; child requirement ids 24877, 24878.","Requirement rows: 1; direct abilities: 10; direct components: 0; parent requirements: 0; child requirements: 24877, 24878; sample abilities: 24703 (Pass Curse), 24704 (Pass Curse), 24705 (Pass Curse), 24706 (Pass Curse), 24707 (Pass Curse), 24708 (Pass Curse), 24709 (Pass Curse), 24710 (Pass Curse)."
25129,1,47,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
25130,1,8,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
25131,1,8,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
25132,1,8,0,0,1,0,,,referenced from 1 parent requirement row(s).,Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1.
25133,1,23,0,0,1,4,,,"child requirement ids 25129, 25130, 25131, 25132.","Requirement rows: 1; direct abilities: 0; direct components: 0; parent requirements: 1; child requirements: 25129, 25130, 25131, 25132."
25134,1,21,1,0,0,1,,24727 (Pass Relic),direct ability usage 1; child requirement ids 25133.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; child requirements: 25133; sample abilities: 24727 (Pass Relic).
25473,1,4,9,0,0,0,"Damage, Heal","1830 (Squig Armor), 8394 (Gift of Savagery), 8398 (Gift of Brutality), 8403 (Gift of Monstrosity), 9080 (Scout Stance), 9090 (Assault Stance), 9094 (Skirmish Stance), 9393 (Shadow Prowler)","Observed in Damage, Heal contexts; direct ability usage 9.","Requirement rows: 1; direct abilities: 9; direct components: 0; parent requirements: 0; sample abilities: 1830 (Squig Armor), 8394 (Gift of Savagery), 8398 (Gift of Brutality), 8403 (Gift of Monstrosity), 9080 (Scout Stance), 9090 (Assault Stance), 9094 (Skirmish Stance), 9393 (Shadow Prowler); context tags: Damage, Heal."
32825,1,0,1,0,0,0,,23642 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23642 (Deploy Ram).
32826,1,0,1,1,0,0,,23642 (Deploy Ram),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 23642 (Deploy Ram).
32875,1,0,1,0,0,0,,23648 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23648 (Deploy Ram).
32876,1,0,1,1,0,0,,23648 (Deploy Ram),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 23648 (Deploy Ram).
32899,1,0,4,0,0,0,,"23644 (Deploy Cannon), 23646 (Deploy Organ Gun), 23650 (Deploy Supa-Chucka), 23652 (Deploy Orcapult)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23644 (Deploy Cannon), 23646 (Deploy Organ Gun), 23650 (Deploy Supa-Chucka), 23652 (Deploy Orcapult)."
32925,1,0,1,0,0,0,,24746 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24746 (Deploy Ram).
32926,1,0,1,1,0,0,,24746 (Deploy Ram),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 24746 (Deploy Ram).
32975,1,0,1,0,0,0,,24752 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24752 (Deploy Ram).
32976,1,0,1,1,0,0,,24752 (Deploy Ram),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 24752 (Deploy Ram).
32999,1,0,4,0,0,0,,"24748 (Deploy Cannon), 24750 (Deploy Hellblaster), 24754 (Deploy Hellcannon), 24756 (Deploy Tri-Barrel Hellcannon)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 24748 (Deploy Cannon), 24750 (Deploy Hellblaster), 24754 (Deploy Hellcannon), 24756 (Deploy Tri-Barrel Hellcannon)."
33025,1,0,1,0,0,0,,23678 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23678 (Deploy Ram).
33026,1,0,1,1,0,0,,23678 (Deploy Ram),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 23678 (Deploy Ram).
33075,1,0,1,0,0,0,,23684 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23684 (Deploy Ram).
33076,1,0,1,1,0,0,,23684 (Deploy Ram),direct ability usage 1; component sources 1.,Requirement rows: 1; direct abilities: 1; direct components: 1; parent requirements: 0; sample abilities: 23684 (Deploy Ram).
33099,1,0,4,0,0,0,,"23680 (Deploy Ballista), 23682 (Deploy Bolt Thrower), 23686 (Deploy Ballista), 23688 (Deploy Bolt Thrower)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23680 (Deploy Ballista), 23682 (Deploy Bolt Thrower), 23686 (Deploy Ballista), 23688 (Deploy Bolt Thrower)."
33125,1,0,1,0,0,0,,23654 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23654 (Deploy Ram).
33126,1,0,1,0,0,0,,23654 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23654 (Deploy Ram).
33175,1,0,1,0,0,0,,23660 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23660 (Deploy Ram).
33176,1,0,1,0,0,0,,23660 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23660 (Deploy Ram).
33199,1,0,4,0,0,0,,"23656 (Deploy Cannon), 23658 (Deploy Organ Gun), 23662 (Deploy Supa-Chucka), 23664 (Deploy Orcapult)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23656 (Deploy Cannon), 23658 (Deploy Organ Gun), 23662 (Deploy Supa-Chucka), 23664 (Deploy Orcapult)."
33225,2,0,1,0,0,0,,24662 (Deploy Ram),direct ability usage 1.,Requirement rows: 2; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24662 (Deploy Ram).
33226,2,0,1,0,0,0,,24662 (Deploy Ram),direct ability usage 1.,Requirement rows: 2; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24662 (Deploy Ram).
33275,2,0,1,0,0,0,,24668 (Deploy Ram),direct ability usage 1.,Requirement rows: 2; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24668 (Deploy Ram).
33276,2,0,1,0,0,0,,24668 (Deploy Ram),direct ability usage 1.,Requirement rows: 2; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 24668 (Deploy Ram).
33299,1,0,4,0,0,0,,"24664 (Deploy Cannon), 24666 (Deploy Hellblaster), 24670 (Deploy Hellcannon), 24672 (Deploy Tri-Barrel Hellcannon)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 24664 (Deploy Cannon), 24666 (Deploy Hellblaster), 24670 (Deploy Hellcannon), 24672 (Deploy Tri-Barrel Hellcannon)."
33325,1,0,1,0,0,0,,23936 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23936 (Deploy Ram).
33326,1,0,1,0,0,0,,23936 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23936 (Deploy Ram).
33375,1,0,1,0,0,0,,23942 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23942 (Deploy Ram).
33376,1,0,1,0,0,0,,23942 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23942 (Deploy Ram).
33399,1,0,4,0,0,0,,"23938 (Deploy Ballista), 23940 (Deploy Bolt Thrower), 23944 (Deploy Ballista), 23946 (Deploy Bolt Thrower)",direct ability usage 4.,"Requirement rows: 1; direct abilities: 4; direct components: 0; parent requirements: 0; sample abilities: 23938 (Deploy Ballista), 23940 (Deploy Bolt Thrower), 23944 (Deploy Ballista), 23946 (Deploy Bolt Thrower)."
33525,1,0,1,0,0,0,,23666 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23666 (Deploy Ram).
33526,1,0,1,0,0,0,,23666 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23666 (Deploy Ram).
33575,1,0,1,0,0,0,,23672 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23672 (Deploy Ram).
33576,1,0,1,0,0,0,,23672 (Deploy Ram),direct ability usage 1.,Requirement rows: 1; direct abilities: 1; direct components: 0; parent requirements: 0; sample abilities: 23672 (Deploy Ram).
