OperationId,OperationName,AbilityId,AbilityName,ComponentId,ComponentSlotIndex,TriggerText,ContextTags,TextExcerpt,SourcePath,SourceLocation
38,IMMUNITY,408,Enhanced Aim,497,3,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 248385
38,IMMUNITY,411,Enhanced Readiness,436,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 248967
38,IMMUNITY,412,Enhanced Training,475,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 249161
38,IMMUNITY,412,Enhanced Training,476,1,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 249161
38,IMMUNITY,412,Enhanced Training,477,2,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 249161
38,IMMUNITY,413,Spirit Deflection,478,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 249355
24,KNOCKBACK,5,KABOOM!,3289,1,3 -> OnPreviousComponentApplied,Damage,"Your Battle Squig explodes, causing you to be launched upward out of your Squiggy armor. All enemies within {COM_1_RADI_FEET} take {COM_3_VAL0_DAMAGE} and are knocked back.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 6
24,KNOCKBACK,5,KABOOM!,3291,4,3 -> OnPreviousComponentApplied,Damage,"Your Battle Squig explodes, causing you to be launched upward out of your Squiggy armor. All enemies within {COM_1_RADI_FEET} take {COM_3_VAL0_DAMAGE} and are knocked back.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 6
24,KNOCKBACK,10,Gore,72,1,3 -> OnPreviousComponentApplied,Damage,"Your Squig slams it's head in to it's target, dealing {COM_0_VAL0_DAMAGE} and knocking them back.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 11
24,KNOCKBACK,144,Poisoned Spine,1349,1,1 -> OnApply,,You've been knocked down,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 145
24,KNOCKBACK,238,Scathe,3213,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 219995
24,KNOCKBACK,648,Hastened Punishment,72,1,3 -> OnPreviousComponentApplied,Damage,A mid-range attack that deals {COM_0_VAL0_DAMAGE} and knocks targeted player away. Monsters will be knocked down.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 649
24,KNOCKBACK,670,Grievous Harm,72,1,3 -> OnPreviousComponentApplied,Damage,A focused blast that deals {COM_0_VAL0_DAMAGE} and knocks the targeted player away. Monsters will be knocked down.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 671
24,KNOCKBACK,672,Unleash the Winds,573,1,3 -> OnPreviousComponentApplied,Damage,"Deals {COM_0_VAL0_DAMAGE} to all enemies within {COM_0_RADI_FEET}, and knocks them away from you.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 673
24,KNOCKBACK,882,You Got Nuffin',573,1,3 -> OnPreviousComponentApplied,Damage,A close-range magical attack that deals heavy damage and knocks your target away.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 883
24,KNOCKBACK,903,'Ead Butt,573,1,3 -> OnPreviousComponentApplied,Damage,A close-range magical attack that deals heavy damage and knocks your target away.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 904
24,KNOCKBACK,1365,Ain't Done Yet!,73,1,3 -> OnPreviousComponentApplied,Damage,A dismissive strike that deals {COM_0_VAL0_DAMAGE} and knocks the enemy away.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1366
24,KNOCKBACK,1520,Vindication,1595,1,3 -> OnPreviousComponentApplied,Damage,A quick shot from the hip which deals {COM_0_VAL0_DAMAGE}.  This attack may be used at close range.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1521
24,KNOCKBACK,1531,Fanatical Cleansing,72,1,3 -> OnPreviousComponentApplied,Damage,"You lob a grenade that releases a powerful shockwave on impact, dealing {COM_0_VAL0_CORPOREALDAMAGE} to your target and knocking them back a short distance.  Monsters will be knocked down instead.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1532
24,KNOCKBACK,1540,Exoneration,71,1,3 -> OnPreviousComponentApplied,Damage,"You call for air support, signaling for a strafing run which deals {COM_0_VAL0_DAMAGE} to all enemies in a line in front of you, up to {COM_0_RADI_FEET} away.  Any enemy players hit by the powerful shells will be sent flying away from you, while monsters will be knocked down.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1541
24,KNOCKBACK,1605,Rune of Sundering,1869,0,1 -> OnApply,Knockback,Knockbacks targets within {COM_0_RADI_FEET} of you. Monsters will be knocked down.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1606
24,KNOCKBACK,1680,Grace Of Sigmar,72,2,3 -> OnPreviousComponentApplied,Damage,"Deals {COM_0_VAL0_DAMAGE} to targets {COM_0_RADI_FEET} from you, and knocks them back.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1681
24,KNOCKBACK,1680,Grace Of Sigmar,72,3,3 -> OnPreviousComponentApplied,Damage,"Deals {COM_0_VAL0_DAMAGE} to targets {COM_0_RADI_FEET} from you, and knocks them back.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1681
24,KNOCKBACK,1682,Endless Guilt,663,2,3 -> OnPreviousComponentApplied,Damage,Deals {COM_0_VAL0_DAMAGE}. Reduces target's Weapon Skill by {COM_1_VAL0} for {COM_1_DURA_SECONDS}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1683
24,KNOCKBACK,1682,Endless Guilt,3157,4,3 -> OnPreviousComponentApplied,Damage,Deals {COM_0_VAL0_DAMAGE}. Reduces target's Weapon Skill by {COM_1_VAL0} for {COM_1_DURA_SECONDS}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1683
24,KNOCKBACK,1690,Divine Aegis,3157,4,3 -> OnPreviousComponentApplied,Damage,Deals {COM_0_VAL0} undefendable damage. Target's physical damage done is reduced to {COM_1_VAL0}% for {COM_1_DURA_SECONDS}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1691
24,KNOCKBACK,1831,Flames Of Fate,12974,1,3 -> OnPreviousComponentApplied,Snare,"All enemies within {COM_0_RADI_FEET} become snared, reducing movement speed by {COM_0_VAL0}% for the next {COM_0_DURA_SECONDS}. You are knocked back away from your enemies.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1832
24,KNOCKBACK,1914,Khaine's Wrath,1146,0,1 -> OnApply,,"You blast back all enemies within {COM_0_RADI_FEET} of you, knocking them back a medium distance and snaring them by {COM_1_VAL0}% for {COM_1_DURA_SECONDS}. Monsters will be knocked down by the blast.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1915
24,KNOCKBACK,1929,Boulder,1636,1,3 -> OnPreviousComponentApplied,Damage,"Deals {COM_0_VAL0_ELEMENTALDAMAGE} to your target and all other enemies within {COM_0_RADI_FEET} of them, and knocks them backwards.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1930
24,KNOCKBACK,1971,AnimTest_DD (SmackThump Debuff) BASH,72,1,3 -> OnPreviousComponentApplied,Damage,Deals {COM_0_VAL0_DAMAGE} and knocks back all enemy targets within {COM_0_RADI_FEET} of your target.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1972
24,KNOCKBACK,3248,Volatile Injection,3186,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 36546
24,KNOCKBACK,3424,Keeper PBAOE,12515,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 70302
24,KNOCKBACK,3464,Ungor Generic: High Damage Hit,12611,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 78062
24,KNOCKBACK,3483,Azyr's Beckoning,12354,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 81748
24,KNOCKBACK,3483,Azyr's Beckoning,12355,1,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 81748
24,KNOCKBACK,3483,Azyr's Beckoning,12356,2,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 81748
24,KNOCKBACK,3520,Old Sovereign GIAB - Sorcerer - True Dhar,8328,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 88926
24,KNOCKBACK,3725,Mount - Light - Magus 6,7214,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 128535
24,KNOCKBACK,3726,Mount - Arabian Black,7215,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 128729
24,KNOCKBACK,3727,Mount - Arabian Grey,7216,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 128923
24,KNOCKBACK,3728,Mount - Arabian Pinto,7217,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 129117
24,KNOCKBACK,3729,Mount - Arabian Disc - Midnight,7218,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 129311
24,KNOCKBACK,3730,Mount - Arabian Disc - Aphotic,7219,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 129505
24,KNOCKBACK,3731,Mount - Arabian Disc - Tenebrous,7220,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 129699
24,KNOCKBACK,3732,Mount - Chimera,7221,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 129893
24,KNOCKBACK,3733,Mount - Juggernaut,7222,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 130087
24,KNOCKBACK,3734,Mount - Mechanical Horse,7223,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 130281
24,KNOCKBACK,3946,Yhetee Ice Aura,9294,1,3 -> OnPreviousComponentApplied,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 170633
24,KNOCKBACK,4208,Knockback,4276,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1390394
24,KNOCKBACK,4224,Clynch Test Ability,4281,1,5 -> OnBuffEnded,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1393597
24,KNOCKBACK,4228,Raid Boss Test Ability 1 (kick),4281,1,5 -> OnBuffEnded,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1394406
24,KNOCKBACK,4233,Launch Player,4231,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1395376
24,KNOCKBACK,4234,Safe Fall,4232,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1395570
24,KNOCKBACK,4234,Safe Fall,4232,2,7 -> OnPreviousComponentTick,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1395570
6,AP_CHANGE,86,VFX Anim Bug TEST for Nate,1487,0,1 -> OnApply,,,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 194449
6,AP_CHANGE,201,Implacable Resolve,316,2,1 -> OnApply,,Stops your AP Regen. Fired from a standstill it will reduce your AP to half. Fired while moving forward will max your AP and fired while moving backwards will bottom it out. Casting this ability again on your self from a standstill will remove the effect.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 202
6,AP_CHANGE,201,Implacable Resolve,317,3,1 -> OnApply,,Stops your AP Regen. Fired from a standstill it will reduce your AP to half. Fired while moving forward will max your AP and fired while moving backwards will bottom it out. Casting this ability again on your self from a standstill will remove the effect.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 202
6,AP_CHANGE,201,Implacable Resolve,318,4,1 -> OnApply,,Stops your AP Regen. Fired from a standstill it will reduce your AP to half. Fired while moving forward will max your AP and fired while moving backwards will bottom it out. Casting this ability again on your self from a standstill will remove the effect.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 202
6,AP_CHANGE,206,Implacable Resolve,419,0,1 -> OnApply,,So much AP! Regain 250 AP every 2 seconds.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 207
6,AP_CHANGE,245,Word of Command,1115,1,3 -> OnPreviousComponentApplied,,"You run away from the battle in a mad panic, increasing your run speed by {COM_0_VAL0} for {COM_0_DURA_SECONDS}.  You immediately lose all of your action points, any career mechanic points, and your Morale will begin to drop, and you will not begin to regain action points until {COM_4_VAL0_COM_0_DURA_SECONDS} have passed.<BR><BR>You can use this ability again to cancel the effect early, but you will still remain panicked and will not regain action points for the full duration.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 246
6,AP_CHANGE,545,Stubborn As Stone,782,0,1 -> OnApply,,You will regain {COM_0_VAL0_ACTIONPOINTS} every second.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 546
6,AP_CHANGE,549,Stone Breaker,17954,1,6 -> OnEventTriggered,,"If an enemy dodges any of your attacks, you will regain {COM_1_VAL0_ACTIONPOINTS}.<BR>This effect will not trigger more than once every 3 seconds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 550
6,AP_CHANGE,566,Grumble An' Mutter,782,0,1 -> OnApply,,You will regain 5 action points every second.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 567
6,AP_CHANGE,568,Devour Energy,997,1,6 -> OnEventTriggered,,"Whenever one of your spells hits an enemy, you have a 25% chance to regain {COM_1_VAL0_ACTIONPOINTS}. This effect can not occur more than once every {COM_2_VAL0_COM_0_DURA_SECONDS}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 569
6,AP_CHANGE,570,Long-Held Grudge,830,1,6 -> OnEventTriggered,,"Any time an enemy disrupts your attacks, you will regain 50 action points.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 571
6,AP_CHANGE,587,Told Ya So!,782,0,1 -> OnApply,,You will regain 5 action points every second.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 588
6,AP_CHANGE,591,Reabsorption,830,1,6 -> OnEventTriggered,,"Any time an enemy disrupts your attacks, you will regain 50 action points.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 592
6,AP_CHANGE,628,Force of Will,381,0,1 -> OnApply,,"You stare down your opponent, draining {COM_0_VAL0} of their Action Points into yourself, and reducing their Strength by {COM_2_VAL0} for {COM_2_DURA_SECONDS}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 629
6,AP_CHANGE,628,Force of Will,382,1,3 -> OnPreviousComponentApplied,,"You stare down your opponent, draining {COM_0_VAL0} of their Action Points into yourself, and reducing their Strength by {COM_2_VAL0} for {COM_2_DURA_SECONDS}.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 629
6,AP_CHANGE,633,Fierceness,385,0,1 -> OnApply,,A prolonged fervor that grants {COM_0_VAL0_ACTIONPOINTS} a second to everyone in your group within 100 feet of you for {COM_0_DURA_SECONDS}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 634
6,AP_CHANGE,669,Doom Seeker,1095,0,1 -> OnApply,,"Steals up to 200 action points from your target and gives it to you, and reduces your target's Intelligence by {COM_2_VAL0} for 30 seconds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 670
6,AP_CHANGE,669,Doom Seeker,1096,1,3 -> OnPreviousComponentApplied,,"Steals up to 200 action points from your target and gives it to you, and reduces your target's Intelligence by {COM_2_VAL0} for 30 seconds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 670
6,AP_CHANGE,759,Rune Of Regeneration,782,0,1 -> OnApply,,You will regain 5 action points every second.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 760
6,AP_CHANGE,950,Wot Rules?,1290,2,1 -> OnApply,,"Increases your group's armor and all resistances for 30 seconds, and restores 100 action points to everyone in the group.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 951
6,AP_CHANGE,1069,Force Target Kneel,19235,2,8 -> OnPreviousComponentBuffTick,Damage,Your damage is increased while near your active turret.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1070
6,AP_CHANGE,1071,Simple Throw Cast,18787,2,8 -> OnPreviousComponentBuffTick,Damage,Your damage is increased while near your active horror.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1072
6,AP_CHANGE,1372,Watch An' Learn,1382,2,6 -> OnEventTriggered,,"Increases your Weapon Skill by {COM_0_VAL0} for {COM_0_DURA_SECONDS}. Each time you hit an enemy, your Oath Friend will gain {COM_2_VAL0_ACTIONPOINTS} as long as they're within {COM_2_RADI_FEET} of you.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1373
6,AP_CHANGE,1373,Grudge Unleashed,3029,1,1 -> OnApply,,"You focus on your Grudges to ready yourself for action, restoring {COM_1_VAL0} AP.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1374
6,AP_CHANGE,1411,Crippling Blow,1455,1,6 -> OnEventTriggered,,"Any time you critically hit an enemy, each group member within 100 feet will gain {COM_1_VAL0_ACTIONPOINTS}. This effect will not trigger more than once every 3 seconds.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1412
6,AP_CHANGE,1426,Earthen Renewal,1461,1,3 -> OnPreviousComponentApplied,Heal,Group members within 100 feet regain {COM_0_VAL0_TOD_HEALTH} and {COM_1_VAL0_TOD_ACTIONPOINTS} over {COM_0_DURA_SECONDS}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1427
6,AP_CHANGE,1612,Wall Of Fire,1802,2,6 -> OnEventTriggered,,Inscribes a Master rune into the ground for {COM_0_DURA_SECONDS}. Groupmates within the 100 feet of the Rune of Fury have a 20% chance to gain {COM_2_VAL0} AP whenever they activate an ability.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1613
6,AP_CHANGE,1632,Prayer Of Absolution,1755,1,6 -> OnEventTriggered,Heal,Healing abilities have a 25% chance to also increase your target's AP by {COM_1_VAL0}. This effect will not work on yourself.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1633
6,AP_CHANGE,1643,Sigmar's Fist,1779,1,3 -> OnPreviousComponentApplied,Damage,Deal {COM_0_VAL0_DAMAGE} to target. Lower target's AP by {COM_1_VAL0}.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1644
6,AP_CHANGE,1649,Valaya's Shield,1787,1,3 -> OnPreviousComponentApplied,Heal,Heals your groupmates within 100 feet {COM_0_VAL0_TOD_HEALTH} over {COM_0_DURA_SECONDS} and gives {COM_1_VAL0_TOD_ACTIONPOINTS} over {COM_1_DURA_SECONDS},C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1650
6,AP_CHANGE,1668,Divine Reward,3366,4,6 -> OnEventTriggered,,"A mighty war cry that weakens your foes and gives you their strengths. All your melee attacks gain a 25% chance to randomly steal {ABIL_3232_COM_0_VAL0} stat points from targets within {COM_1_RADI_FEET} of you for {ABIL_3232_COM_0_DURA_SECONDS}. During this time, both you and groupmates within 100 feet will benefit from the stolen stats.<BR><BR>You may only have 1 War Bellow active at a time.",C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1669
6,AP_CHANGE,1673,Da Toughest!,3366,3,6 -> OnEventTriggered,Heal,A grand war cry to proclaim yourself da toughest! All your attacks gain a 25% chance to increase your wounds by {ABIL_3844_COM_0_VAL0} for {ABIL_3844_COM_0_DURA_SECONDS}. You will be healed by the amount increased.<BR><BR>You may only have 1 War Bellow active at a time.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1674
6,AP_CHANGE,1675,Refreshing Radiance,3366,6,6 -> OnEventTriggered,Damage,A Waaaghy bellow that raises resistances when hit. Incoming attacks have a 25% chance to increase resistance against that type of damage by {ABIL_3239_COM_0_VAL0} for {ABIL_3239_COM_0_DURA_SECONDS} on all group members within 100 feet. Physical damage will increase armor by {ABIL_3242_COM_0_VAL0} for {ABIL_3242_COM_0_DURA_SECONDS} for all group members within 100 feet.<BR><BR>You may only have 1 War Bellow active at a time.,C:\Users\Admin\Downloads\myps\data\strings\english\abilitydesc.txt,line 1676
