RequirementId,Direction,SourceKind,SourceId,SourceLabel,SourceField,ExtSlotIndex,LinkedRequirementId,RelatedAbilities,ContextTags,SourcePath,SourceLocation,Notes
9072,Inbound,Requirement,9069,Requirement 9069,ExtData[2].Val6,2,9072,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 6205,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9073,Inbound,Requirement,9069,Requirement 9069,ExtData[3].Val6,3,9073,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 6205,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9073,Inbound,Requirement,9069,Requirement 9069,ExtData[5].Val6,5,9073,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 6205,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9074,Inbound,Requirement,9075,Requirement 9075,ExtData[0].Val6,0,9074,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 6889,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9074,Outbound,Requirement,9074,Requirement 9074,ExtData[1].Val6,1,9069,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 6797,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9075,Outbound,Requirement,9075,Requirement 9075,ExtData[1].Val6,1,9068,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 6889,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9075,Outbound,Requirement,9075,Requirement 9075,ExtData[0].Val6,0,9074,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 6889,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9076,Inbound,Ability,1690,Ability 1690 (Ya Missed Me),ExtData[0].Val6,0,9076,1690 (Ya Missed Me),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1134110,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9076,Inbound,Ability,9321,Ability 9321 (Spiteful Slam),ExtData[0].Val6,0,9076,9321 (Spiteful Slam),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1312011,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9076,Inbound,Requirement,9212,Requirement 9212,ExtData[0].Val6,0,9076,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 21077,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9077,Inbound,Requirement,9087,Requirement 9087,ExtData[0].Val6,0,9077,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 7927,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9078,Outbound,Requirement,9078,Requirement 9078,ExtData[2].Val6,2,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 7132,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,551,Component 551 (EVENT_LISTENER),ExtData[0].Val6,0,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 9331,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,552,Component 552 (EVENT_LISTENER),ExtData[0].Val6,0,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 9596,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1226,Component 1226 (ARMOR_CHANGE),ExtData[0].Val6,0,9079,3821 (Guarded Attack),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 120622,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1248,Component 1248 (STAT_CHANGE),ExtData[0].Val6,0,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 124670,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1342,Component 1342 (STAT_CHANGE),ExtData[0].Val6,0,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 140571,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1372,Component 1372 (STAT_CHANGE),ExtData[0].Val6,0,9079,1367 (Stubborn As Stone),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 145782,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1382,Component 1382 (AP_CHANGE),ExtData[0].Val6,0,9079,1372 (Watch An' Learn),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 147673,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1384,Component 1384 (STAT_CHANGE),ExtData[0].Val6,0,9079,1380 (Oathbound),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 148005,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1386,Component 1386 (DEFENSIVE_STAT_CHANGE),ExtData[0].Val6,0,9079,1380 (Oathbound),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 148337,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1392,Component 1392 (HEAL),ExtData[0].Val6,0,9079,3825 (Avenging The Debt),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 149201,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1412,Component 1412 (STAT_CHANGE),ExtData[0].Val6,0,9079,1383 (Ancestor's Fury),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 152719,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1414,Component 1414 (BONUS_TYPE_ADJUST),ExtData[0].Val6,0,9079,1383 (Ancestor's Fury),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 153051,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,1432,Component 1432 (BONUS_TYPE_ADJUST),ExtData[0].Val6,0,9079,1386 (Runic Shield),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 156633,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,3141,Component 3141 (EFFECT_BUFF),ExtData[0].Val6,0,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 281548,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,3166,Component 3166 (STAT_CHANGE),ExtData[0].Val6,0,9079,3822 (Vengeful Strike),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 286259,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Component,3167,Component 3167 (ARMOR_CHANGE),ExtData[0].Val6,0,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 286458,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Requirement,9078,Requirement 9078,ExtData[2].Val6,2,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 7132,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9079,Inbound,Requirement,9277,Requirement 9277,ExtData[1].Val6,1,9079,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 27684,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9080,Inbound,Requirement,9082,Requirement 9082,ExtData[0].Val6,0,9080,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 7533,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9081,Inbound,Requirement,9082,Requirement 9082,ExtData[1].Val6,1,9081,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 7533,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9082,Outbound,Requirement,9082,Requirement 9082,ExtData[0].Val6,0,9080,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 7533,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9082,Outbound,Requirement,9082,Requirement 9082,ExtData[1].Val6,1,9081,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 7533,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9084,Inbound,Requirement,9069,Requirement 9069,ExtData[4].Val6,4,9084,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 6205,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9085,Inbound,Ability,8412,Ability 8412 (Mutated Energy),ExtData[0].Val6,0,9085,8412 (Mutated Energy),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1235024,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9086,Inbound,Component,1003,Component 1003 (BONUS_TYPE_ADJUST),ExtData[0].Val6,0,9086,,,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 84693,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9086,Inbound,Component,1303,Component 1303 (BONUS_TYPE_ADJUST),ExtData[0].Val6,0,9086,843 (Focused Insanity),,C:\Users\Admin\Downloads\myps\data\bin\abilitycomponentexport.bin,byte 134130,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9087,Outbound,Requirement,9087,Requirement 9087,ExtData[0].Val6,0,9077,,,C:\Users\Admin\Downloads\myps\data\bin\abilityrequirementexport.bin,byte 7927,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1820,Ability 1820 (Stabbity),ExtData[1].Val6,1,9088,1820 (Stabbity),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1151425,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1821,Ability 1821 (Plink),ExtData[1].Val6,1,9088,1821 (Plink),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1151652,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1822,Ability 1822 (Yer Bleedin'!),ExtData[1].Val6,1,9088,1822 (Yer Bleedin'!),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1151879,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1823,Ability 1823 (What Blocka?),ExtData[1].Val6,1,9088,1823 (What Blocka?),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1152106,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1825,Ability 1825 (Stop Runnin!),ExtData[1].Val6,1,9088,1825 (Stop Runnin!),"Snare, Damage",C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1152560,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1826,Ability 1826 (Run 'n Shoot),ExtData[1].Val6,1,9088,1826 (Run 'n Shoot),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1152787,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1829,Ability 1829 (Cut Ya!),ExtData[1].Val6,1,9088,1829 (Cut Ya!),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1153435,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1833,Ability 1833 (Explodin' Arrer),ExtData[1].Val6,1,9088,1833 (Explodin' Arrer),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1154343,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1834,Ability 1834 (Lots o' Arrers),ExtData[1].Val6,1,9088,1834 (Lots o' Arrers),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1154570,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1835,Ability 1835 (Not So Fast!),ExtData[1].Val6,1,9088,1835 (Not So Fast!),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1154797,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1838,Ability 1838 (Don't Hit Me!),ExtData[1].Val6,1,9088,1838 (Don't Hit Me!),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1155511,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1839,Ability 1839 (Choking Arrer),ExtData[1].Val6,1,9088,1839 (Choking Arrer),"Silence, Damage",C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1155738,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1840,Ability 1840 (Shoot Thru Ya),ExtData[1].Val6,1,9088,1840 (Shoot Thru Ya),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1155965,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1846,Ability 1846 (Shrapnel Arrer),ExtData[1].Val6,1,9088,1846 (Shrapnel Arrer),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1156968,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1847,Ability 1847 (Poison Arrer),ExtData[1].Val6,1,9088,1847 (Poison Arrer),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1157195,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1848,Ability 1848 (Finish 'em Off),ExtData[1].Val6,1,9088,1848 (Finish 'em Off),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1157422,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1852,Ability 1852 (Run Away!),ExtData[1].Val6,1,9088,1852 (Run Away!),,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1158297,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1853,Ability 1853 (Rotten Arrer),ExtData[1].Val6,1,9088,1853 (Rotten Arrer),"Heal, Damage",C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1158557,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
9088,Inbound,Ability,1854,Ability 1854 (Behind Ya!),ExtData[1].Val6,1,9088,1854 (Behind Ya!),Damage,C:\Users\Admin\Downloads\myps\data\bin\abilityexport.bin,byte 1158817,Inferred requirement reference because ExtData[*].Val6 matches a known RequirementId row in abilityrequirementexport.bin.
