RequirementId,FieldKey,NonZeroCount,DistinctValueCount,SampleValues,SemanticSummary,Confidence,Notes
9030,ExtData[2].Val3,1,1,4,AbilityCondition: 4=LessThanEqual.,Confirmed,
9030,ExtData[2].Val7,1,1,25,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9031,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9031,ExtData[0].Val2,1,1,3,AbilityOperation: 3=BuffGroupCounterSum.,Confirmed,
9031,ExtData[0].Val3,1,1,3,AbilityCondition: 3=Unk3.,Confirmed,
9031,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9031,ExtData[0].Val6,1,1,59,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9031,ExtData[0].Val7,1,1,10,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9031,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9031,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9031,ExtData[1].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9031,ExtData[1].Val6,1,1,9052,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9052.
9032,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9032,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9032,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9032,ExtData[0].Val6,1,1,60,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9032,ExtData[0].Val7,1,1,2,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9033,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9033,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9033,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9033,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9033,ExtData[0].Val6,1,1,60,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9033,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9033,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9033,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9033,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9033,ExtData[1].Val6,1,1,61,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9033,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9034,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9034,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9034,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9034,ExtData[0].Val6,1,1,61,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9034,ExtData[0].Val7,1,1,2,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9035,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9035,ExtData[0].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9035,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9035,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9035,ExtData[0].Val6,1,1,9032,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9032.
9035,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9035,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9035,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9035,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9035,ExtData[1].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9035,ExtData[1].Val6,1,1,9033,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9033.
9035,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9035,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9035,ExtData[2].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9035,ExtData[2].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9035,ExtData[2].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9035,ExtData[2].Val6,1,1,9034,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9034.
9035,ExtData[2].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9036,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9036,ExtData[0].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9036,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9036,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9036,ExtData[0].Val6,1,1,10,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9036,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9036,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9036,ExtData[1].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9036,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9036,ExtData[1].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9036,ExtData[1].Val6,1,1,10,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9036,ExtData[1].Val7,1,1,2,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9036,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9036,ExtData[2].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9036,ExtData[2].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9036,ExtData[2].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9036,ExtData[2].Val6,1,1,10,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9036,ExtData[2].Val7,1,1,3,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9036,ExtData[3].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9036,ExtData[3].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9036,ExtData[3].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9036,ExtData[3].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9036,ExtData[3].Val6,1,1,10,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9036,ExtData[3].Val7,1,1,12,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9036,ExtData[4].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9036,ExtData[4].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9036,ExtData[4].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9036,ExtData[4].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9036,ExtData[4].Val6,1,1,10,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9036,ExtData[4].Val7,1,1,14,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9036,ExtData[5].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9036,ExtData[5].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9036,ExtData[5].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9036,ExtData[5].Val6,1,1,10,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9036,ExtData[5].Val7,1,1,15,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9037,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9037,ExtData[0].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9037,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9037,ExtData[0].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9037,ExtData[0].Val6,1,1,11,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9037,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9037,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9037,ExtData[1].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9037,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9037,ExtData[1].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9037,ExtData[1].Val6,1,1,11,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9037,ExtData[1].Val7,1,1,2,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9037,ExtData[2].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9037,ExtData[2].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9037,ExtData[2].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9037,ExtData[2].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9037,ExtData[2].Val6,1,1,11,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9037,ExtData[2].Val7,1,1,3,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9037,ExtData[3].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9037,ExtData[3].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9037,ExtData[3].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9037,ExtData[3].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9037,ExtData[3].Val6,1,1,11,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9037,ExtData[3].Val7,1,1,12,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9037,ExtData[4].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9037,ExtData[4].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9037,ExtData[4].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9037,ExtData[4].Val4,1,1,9,AbilityLogicOperator: 9=Or.,Confirmed,
9037,ExtData[4].Val6,1,1,11,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9037,ExtData[4].Val7,1,1,14,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9037,ExtData[5].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9037,ExtData[5].Val2,1,1,44,AbilityOperation: 44=EquippedInventorySlot.,Confirmed,
9037,ExtData[5].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9037,ExtData[5].Val6,1,1,11,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9037,ExtData[5].Val7,1,1,15,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9038,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9038,ExtData[0].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9038,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9038,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9038,ExtData[0].Val6,1,1,9036,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9036.
9038,ExtData[0].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9038,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9038,ExtData[1].Val2,1,1,10,AbilityOperation: 10=RequirmentGroupCheck.,Confirmed,
9038,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9038,ExtData[1].Val6,1,1,9037,Every distinct observed value in this field matches a known RequirementId row.,Inferred,Example requirement ids: 9037.
9038,ExtData[1].Val7,1,1,1,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
9039,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9039,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9039,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9039,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9039,ExtData[0].Val6,1,1,77,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9039,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9039,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9039,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9039,ExtData[1].Val6,1,1,78,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9040,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9040,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9040,ExtData[0].Val3,1,1,6,AbilityCondition: 6=LessThan.,Confirmed,
9040,ExtData[0].Val6,1,1,78,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9041,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9041,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9041,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9041,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9041,ExtData[0].Val6,1,1,77,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9041,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9041,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9041,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9041,ExtData[1].Val6,1,1,78,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9042,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9042,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9042,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9042,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9042,ExtData[0].Val6,1,1,79,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9043,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9043,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9043,ExtData[0].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9043,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9043,ExtData[0].Val6,1,1,70,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9043,ExtData[1].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9043,ExtData[1].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9043,ExtData[1].Val3,1,1,1,AbilityCondition: 1=Equal.,Confirmed,
9043,ExtData[1].Val6,1,1,76,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9044,ExtData[0].Val1,1,1,1,AbilitySourceType: 1=Cast.,Confirmed,
9044,ExtData[0].Val2,1,1,6,AbilityOperation: 6=BuffGroupCount.,Confirmed,
9044,ExtData[0].Val3,1,1,4,AbilityCondition: 4=LessThanEqual.,Confirmed,
9044,ExtData[0].Val4,1,1,8,AbilityLogicOperator: 8=And.,Confirmed,
9044,ExtData[0].Val6,1,1,70,"Operation-specific reference value (RequirementId child link, ability ID, monster type, or other reference depending on AbilityOperation). Position confirmed from decompiled client ExtData schema.",Inferred,
9044,ExtData[0].Val7,1,1,2,Operation-specific auxiliary parameter. Position confirmed from decompiled client ExtData schema.,Inferred,
